CVE-2020-17043||Windows远程访问权限提升漏洞该CVE ID在CVE-2020-17025、CVE-2020-17026、CVE-2020-17027、CVE-2020-17028、CVE-2020-17031、CVE-2020-17032、CVE-2020-17033、CVE-2020-17034、CVE-2020-17055中唯一。
CVE-2020-17398||此漏洞允许本地攻击者泄露受影响的 Parallels Desktop 15.1.4 安装的信息。攻击者必须首先获得在目标系统上执行低权限代码的能力，才能利用此漏洞。该漏洞存在于 prl_hypervisor kext 中。该问题是由于缺乏对用户提供的数据的正确验证，这可能导致读取超过分配的缓冲区的末端。攻击者可利用这一漏洞与其他漏洞结合，在内核上下文中执行任意代码。曾为ZDI-CAN-11302。
CVE-2020-17399|||此漏洞允许本地攻击者在受影响的 Parallels Desktop 15.1.4 安装中提升权限。攻击者必须首先获得在目标系统上执行低权限代码的能力，才能利用此漏洞。该漏洞存在于 prl_hypervisor kext 中。该问题是由于缺乏对用户提供的数据的正确验证，这可能导致写入超过分配的缓冲区的末端。攻击者可利用该漏洞提升权限，并在内核环境下执行代码。曾为ZDI-CAN-11303。
CVE-2020-1740||当使用Ansible Vault编辑加密文件时，在Ansible Engine中发现一个缺陷。当用户执行 "ansible-vault edit "时，同一台计算机上的另一个用户可以读取新旧密文，因为密文是用mkstemp在临时文件中创建的，返回的文件描述符被关闭，并调用write_data方法在文件中写入现有密文。这个方法将在不安全地重新创建文件之前删除该文件。2.7.x、2.8.x和2.9.x分支中的所有版本被认为存在漏洞。
CVE-2020-17400||此漏洞允许本地攻击者在受影响的 Parallels Desktop 15.1.4 安装中提升权限。攻击者必须首先获得在目标系统上执行低权限代码的能力，才能利用此漏洞。该漏洞存在于 prl_hypervisor kext 中。该问题是由于缺乏对用户提供的数据的正确验证，这可能导致读取超过分配的缓冲区的末端。攻击者可利用该漏洞提升权限，并在管理程序的上下文中执行代码。曾为ZDI-CAN-11304。
CVE-2020-17401||此漏洞允许本地攻击者在受影响的 Parallels Desktop 15.1.4 安装中泄露敏感信息。攻击者必须首先获得在目标客户系统上执行高权限代码的能力，才能利用此漏洞。具体的漏洞存在于 VGA 虚拟设备中。该问题是由于缺乏对用户提供的数据的正确验证，这可能会导致读取超过分配的数组的末端。攻击者可以利用这个漏洞和其他漏洞一起升级权限，并在管理程序的背景下执行代码。曾为ZDI-CAN-11363。
CVE-2020-17402||此漏洞允许本地攻击者在受影响的 Parallels Desktop 15.1.4 (47270) 安装中泄露敏感信息。攻击者必须首先获得在目标系统上执行低权限代码的能力，才能利用此漏洞。具体漏洞存在于prl_hypervisor kext中。通过检查日志文件，攻击者可以披露一个内存地址。攻擊者可利用此漏洞與其他漏洞結合，提升權限並在核心上下文中執行代碼。曾为ZDI-CAN-11063。
CVE-2020-17403||该漏洞允许远程攻击者在受影响的Foxit Studio Photo 3.6.6.922安装系统中执行任意代码。利用该漏洞需要用户互动，目标必须访问一个恶意网页或打开一个恶意文件。具体漏洞存在于对PSD文件的处理中。该问题是由于缺乏对用户提供的数据的正确验证，这可能导致写入超过分配结构的末端。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-11003。
CVE-2020-17404||该漏洞允许远程攻击者在受影响的Foxit Studio Photo 3.6.6.922安装中执行任意代码。利用该漏洞需要用户互动，目标必须访问恶意网页或打开恶意文件。具体漏洞存在于对PSD文件的处理中。该问题是由于缺乏对用户提供的数据的正确验证，这可能导致写入超过分配结构的末端。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-11191。
CVE-2020-17405|||该漏洞允许网络相邻的攻击者在受影响的Senstar Symphony 7.3.2.2安装中执行任意代码。利用该漏洞不需要认证。具体缺陷存在于SSOAuth过程中。该问题是由于缺乏对用户提供的数据的正确验证，这可能导致不受信任的数据的反序列化。攻击者可以利用这个漏洞在SYSTEM的上下文中执行代码。曾为ZDI-CAN-10980。
CVE-2020-17406||该漏洞允许远程攻击者在受影响的 Microhard Bullet-LTE v1.2.0-r1112 之前的安装中执行任意代码。利用此漏洞需要认证。具体的缺陷存在于对提供给 tools.sh 的 ping 参数的处理。该问题是由于在使用用户提供的字符串执行系统调用之前，没有对其进行正确的验证。攻击者可以利用这个漏洞在root的环境下执行代码。曾为ZDI-CAN-10595。
CVE-2020-17407||该漏洞允许远程攻击者在受影响的Microhard Bullet-LTE v1.2.0-r1112之前的安装中执行任意代码。利用此漏洞不需要认证。具体的缺陷存在于对认证头的处理中。该问题是由于在将用户提供的数据复制到基于堆栈的固定长度的缓冲区之前，缺乏对其长度的正确验证。攻击者可以利用这个漏洞在root的背景下执行代码。曾为ZDI-CAN-10596。
CVE-2020-17408||该漏洞允许远程攻击者在受影响的NEC ExpressCluster 4.1安装中泄露敏感信息。利用该漏洞不需要认证。具体漏洞存在于clpwebmc可执行程序中。由於對XML外部實體(XXE)參考的限制不當，特別設計的文件指定URI，導致XML分析器訪問URI，並把內容嵌入XML文件作進一步處理。攻击者可以利用这个漏洞，在SYSTEM的上下文中披露信息。曾为ZDI-CAN-10801。
CVE-2020-17409|||该漏洞允许网络攻击者在受影响的 NETGEAR R6120、R6080、R6260、R6220、R6020、JNR3210 和 WNR2020 路由器固件 1.0.66 的安装中披露敏感信息。利用该漏洞不需要认证。具体漏洞存在于mini_httpd服务中，该服务默认在TCP 80端口监听。该问题由访问受保护页面时不正确的字符串匹配逻辑导致。攻击者可利用该漏洞泄露存储的凭证，导致进一步破坏。曾为ZDI-CAN-10754。
CVE-2020-1741||在openshift-ansible中发现漏洞。OpenShift Container Platform (OCP) 3.11 在安装过程中指定 CORS 允许起源的方式过于宽松。攻击者如果能够在用户的浏览器和openshift控制台之间的连接中进行操纵，就可以利用这个漏洞进行网络钓鱼攻击。这个漏洞的主要威胁是数据保密性。
CVE-2020-17410|||该漏洞允许远程攻击者在受影响的福昕PhantomPDF 10.0.0.35798安装上执行任意代码。利用该漏洞需要用户互动，目标必须访问一个恶意网页或打开一个恶意文件。具体缺陷存在于GIF文件的解析中。该问题是由于在对对象进行操作之前，没有验证对象的存在。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-11135。
CVE-2020-17411|||该漏洞允许远程攻击者在受影响的Foxit PhantomPDF 10.0.0.35798的安装中泄露敏感信息。利用该漏洞需要用户互动，目标必须访问恶意网页或打开恶意文件。具体漏洞存在于处理嵌入PDF文件的U3D对象中。该问题是由于缺乏对用户提供的数据的正确验证，这可能导致读取超过分配对象的末端。攻击者可以利用这个漏洞和其他漏洞一起，在当前进程的上下文中执行代码。曾为ZDI-CAN-11190。
CVE-2020-17412|||该漏洞允许远程攻击者在受影响的Foxit PhantomPDF 10.0.0.35798安装中执行任意代码。利用该漏洞需要用户互动，目标必须访问一个恶意网页或打开一个恶意文件。具体漏洞存在于处理嵌入PDF文件的U3D对象中。该问题是由于缺乏对用户提供的数据的正确验证，这可能导致写入超过分配结构的末端。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-11224。
CVE-2020-17413||该漏洞允许远程攻击者在受影响的Foxit PhantomPDF 10.0.0.35798安装中执行任意代码。利用该漏洞需要用户互动，目标必须访问一个恶意网页或打开一个恶意文件。具体漏洞存在于处理嵌入PDF文件的U3D对象中。该问题是由于在将用户提供的数据复制到基于堆栈的固定长度的缓冲区之前，没有对其长度进行适当的验证。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-11226。
CVE-2020-17414||该漏洞允许本地攻击者在受影响的Foxit Reader 10.0.0.35798安装中提升权限。攻击者必须首先获得在目标系统上执行低权限代码的能力，才能利用这一漏洞。具体漏洞存在于对福昕阅读器更新服务所使用的配置文件的处理中。该问题是由于在该服务使用的资源上设置了不正确的权限。攻击者可以利用该漏洞提升权限，并在SYSTEM的上下文中执行代码。曾为ZDI-CAN-11229。
CVE-2020-17415|||该漏洞允许本地攻击者在受影响的Foxit PhantomPDF 10.0.0.35798的安装中提升权限。攻击者必须首先获得在目标系统上执行低权限代码的能力，才能利用这一漏洞。具体漏洞存在于对福昕PhantomPDF更新服务所使用的配置文件的处理中。该问题是由服务所使用的资源上设置的不正确权限导致的。攻击者可以利用这个漏洞提升权限，并在SYSTEM的上下文中执行代码。曾为ZDI-CAN-11308。
CVE-2020-17416|||该漏洞允许远程攻击者在受影响的Foxit Reader 10.0.0.35798安装中执行任意代码。利用该漏洞需要用户互动，目标必须访问恶意网页或打开恶意文件。具体缺陷存在于JPEG2000图像的解析过程中。该问题是由于缺乏对用户提供的数据的正确验证，这可能导致写入超过分配结构的末端。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-11497。
CVE-2020-17417||该漏洞允许远程攻击者在受影响的Foxit Reader 10.0.1.35811安装中执行任意代码。利用该漏洞需要用户互动，目标必须访问恶意网页或打开恶意文件。具体漏洞存在于对注释对象的处理中。该问题是由于在对对象进行操作之前，没有验证对象的存在。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-11657。
CVE-2020-17418||该漏洞允许远程攻击者在受影响的Foxit Studio Photo 3.6.6.922安装中执行任意代码。利用该漏洞需要用户互动，目标必须访问恶意网页或打开恶意文件。具体漏洞存在于对EZIX文件的处理中。在一个通道元素中，一个精心制作的id可以触发一个写过分配的缓冲区的结束。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-11197。
CVE-2020-17419||该漏洞允许远程攻击者在受影响的Foxit Studio Photo 3.6.6.922安装中执行任意代码。利用该漏洞需要用户互动，目标必须访问一个恶意网页或打开一个恶意文件。具体漏洞存在于对NEF文件的处理中。该问题是由于缺乏对用户提供的数据的正确验证，这可能导致写入超过分配结构的末端。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-11192。
CVE-2020-1742||在使用nmstate/kubernetes-nmstate-handler的容器中发现一个不安全的修改漏洞缺陷。拥有容器访问权的攻击者可利用此漏洞修改/etc/passwd并提升其权限。kubernetes-nmstate-handler-container-v2.3.0-30之前的版本受到影响。
CVE-2020-17420||该漏洞允许远程攻击者在受影响的Foxit Studio Photo 3.6.6.922的安装中泄露敏感信息。利用该漏洞需要用户互动，目标必须访问恶意网页或打开恶意文件。具体漏洞存在于对NEF文件的处理中。该问题是由于缺乏对用户提供的数据的正确验证，这可能导致读取超过分配结构的末端。攻击者可以利用这个漏洞和其他漏洞一起，在当前进程的上下文中执行代码。曾为ZDI-CAN-11193。
CVE-2020-17421||该漏洞允许远程攻击者在受影响的Foxit Studio Photo 3.6.6.922安装中执行任意代码。利用该漏洞需要用户互动，目标必须访问一个恶意网页或打开一个恶意文件。具体漏洞存在于对NEF文件的处理中。该问题是由于缺乏对用户提供的数据的正确验证，这可能导致写入超过分配结构的末端。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-11194。
CVE-2020-17422|||该漏洞允许远程攻击者在受影响的Foxit Studio Photo 3.6.6.922的安装中泄露敏感信息。利用该漏洞需要用户互动，目标必须访问一个恶意网页或打开一个恶意文件。具体漏洞存在于EPS文件的处理过程中。该问题是由于缺乏对用户提供的数据的正确验证，这可能导致读取超过分配结构的末端。攻击者可以利用这个漏洞和其他漏洞一起，在当前进程的上下文中执行代码。曾为ZDI-CAN-11195。
CVE-2020-17423||该漏洞允许远程攻击者在受影响的Foxit Studio Photo 3.6.6.922安装中执行任意代码。利用该漏洞需要用户互动，目标必须访问恶意网页或打开恶意文件。具体漏洞存在于对ARW文件的处理中。该问题是由于在将用户提供的数据复制到基于堆的缓冲区之前，缺乏对其长度的正确验证。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-11196。
CVE-2020-17424||该漏洞允许远程攻击者在受影响的Foxit Studio Photo 3.6.6.922安装中执行任意代码。利用该漏洞需要用户互动，目标必须访问一个恶意网页或打开一个恶意文件。具体缺陷存在于EZI文件的解析过程中。该问题是由于缺乏对用户提供的数据的正确验证，这可能导致写入超过分配结构的末端。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-11247。
CVE-2020-17425|||该漏洞允许远程攻击者在受影响的Foxit Studio Photo 3.6.6.922安装中执行任意代码。利用该漏洞需要用户互动，目标必须访问一个恶意网页或打开一个恶意文件。具体漏洞存在于EPS文件的解析中。该问题是由于缺乏对用户提供的数据的正确验证，这可能导致写入超过分配结构的末端。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-11259。
CVE-2020-17426||该漏洞允许远程攻击者在受影响的Foxit Studio Photo 3.6.6.922安装中执行任意代码。利用该漏洞需要用户互动，目标必须访问一个恶意网页或打开一个恶意文件。具体漏洞存在于对CR2文件的处理中。该问题是由于缺乏对用户提供的数据的正确验证，这可能导致内存损坏的情况。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-11230。
CVE-2020-17427||该漏洞允许远程攻击者在受影响的Foxit Studio Photo 3.6.6.922安装中执行任意代码。利用该漏洞需要用户互动，目标必须访问一个恶意网页或打开一个恶意文件。具体漏洞存在于NEF文件的处理过程中。该问题是由于缺乏对用户提供的数据的正确验证，这可能导致读取超过分配结构的末端。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-11334。
